Season,TeamName,TeamID,FirstDayNum,LastDayNum,CoachName
2003,St Peter's,1389,0,154,Bob Leckie
2003,Stanford,1390,0,154,Mike Montgomery
2003,Stetson,1391,0,154,Derek Waugh
2003,Stony Brook,1392,0,154,Nick Macarchuk
2003,Syracuse,1393,0,154,Jim Boeheim
2003,TAM C. Christi,1394,0,154,Ronnie Arrow
2003,TCU,1395,0,154,Neil Dougherty
2003,Temple,1396,0,154,John Chaney
2003,Tennessee,1397,0,154,Buzz Peterson
2003,Tennessee St,1398,0,51,Nolan Richardson Iii
2003,Tennessee St,1398,52,154,Hosea Lewis
2003,Tennessee Tech,1399,0,154,Mike Sutton
2003,Texas,1400,0,154,Rick Barnes
2003,Texas A&M,1401,0,154,Melvin Watkins
2003,Texas St,1402,0,154,Dennis Nutt
2003,Texas Tech,1403,0,154,Bob Knight
2003,TN Martin,1404,0,154,Bret Campbell
2003,Toledo,1405,0,154,Stan Joplin
2003,Towson,1406,0,154,Michael Hunt
2003,Troy,1407,0,154,Don Maestri
2003,Tulane,1408,0,154,Shawn Finney
2003,Tulsa,1409,0,154,John Phillips
2003,UTRGV,1410,0,154,Bob Hoffman
2003,TX Southern,1411,0,154,Ronnie Courtney
2003,UAB,1412,0,154,Mike Anderson
2003,UC Irvine,1414,0,154,Pat Douglass
2003,UC Riverside,1415,0,154,John Masi
2003,UCF,1416,0,154,Kirk Speraw
2003,UCLA,1417,0,154,Steve Lavin
2003,Louisiana,1418,0,154,Jessie Evans
2003,ULM,1419,0,154,Mike Vining
2003,UMBC,1420,0,154,Tom Sullivan
2003,UNC Asheville,1421,0,154,Eddie Biedenbach
2003,UNC Greensboro,1422,0,154,Fran McCaffery
2003,UNC Wilmington,1423,0,154,Brad Brownell
2003,UNLV,1424,0,154,Charles Spoonhour
2003,USC,1425,0,154,Henry Bibby
2003,UT Arlington,1426,0,154,Eddie McCarter
2003,UT San Antonio,1427,0,154,Tim Carter
2003,Utah,1428,0,154,Rick Majerus
2003,Utah St,1429,0,154,Stew Morrill
2003,UTEP,1431,0,154,Billy Gillispie
2003,VCU,1433,0,154,Jeff Capel Iii
2003,Valparaiso,1434,0,154,Scott Drew
2003,Vanderbilt,1435,0,154,Kevin Stallings
2003,Vermont,1436,0,154,Tom Brennan
2003,Villanova,1437,0,154,Jay Wright
2003,Virginia,1438,0,154,Pete Gillen
2003,Virginia Tech,1439,0,154,Ricky Stokes
2003,VMI,1440,0,154,Bart Bellairs
2003,W Carolina,1441,0,154,Steve Shurina
2003,W Illinois,1442,0,154,Jim Kerwin
2003,WKU,1443,0,154,Dennis Felton
2003,W Michigan,1444,0,154,Robert McCullum
2003,Wagner,1447,0,154,Dereck Whittenburg
2003,Wake Forest,1448,0,154,Skip Prosser
2003,Washington,1449,0,154,Lorenzo Romar
2003,Washington St,1450,0,154,Paul Graham
2003,Weber St,1451,0,154,Joe Cravens
2003,West Virginia,1452,0,154,John Beilein
2003,WI Green Bay,1453,0,154,Tod Kowalczyk
2003,WI Milwaukee,1454,0,154,Bruce Pearl
2003,Wichita St,1455,0,154,Mark Turgeon
2003,William & Mary,1456,0,154,Rick Boyages
2003,Winthrop,1457,0,154,Gregg Marshall
2003,Wisconsin,1458,0,154,Bo Ryan
2003,Wofford,1459,0,154,Mike Young
2003,Wright St,1460,0,154,Ed Schilling
2003,Wyoming,1461,0,154,Steve McClain
2003,Xavier,1462,0,154,Thad Matta
2003,Yale,1463,0,154,James Jones
2003,Youngstown St,1464,0,154,John Robic
2004,Air Force,1102,0,154,Joe Scott
2004,Akron,1103,0,154,Dan Hipsher
2004,Alabama,1104,0,154,Mark Gottfried
2004,Alabama A&M,1105,0,154,Vann Pettaway
2004,Alabama St,1106,0,154,Rob Spivery
2004,SUNY Albany,1107,0,154,Will Brown
2004,Alcorn St,1108,0,154,Samuel West
2004,American Univ,1110,0,154,Jeff A Jones
2004,Appalachian St,1111,0,154,Houston Fancher
2004,Arizona,1112,0,154,Lute Olson
2004,Arizona St,1113,0,154,Rob Evans
2004,Ark Little Rock,1114,0,154,Steve Shields
2004,Ark Pine Bluff,1115,0,154,Van Holt
2004,Arkansas,1116,0,154,Stan Heath
2004,Arkansas St,1117,0,154,Dickey Nutt
2004,Army,1119,0,154,Jim Crews
2004,Auburn,1120,0,154,Cliff Ellis
2004,Austin Peay,1122,0,154,Dave Loos
2004,Ball St,1123,0,154,Tim Buckley
2004,Baylor,1124,0,154,Scott Drew
2004,Belmont,1125,0,154,Rick Byrd
2004,Bethune-Cookman,1126,0,154,C J Reed
2004,Binghamton,1127,0,154,Al Walker
2004,Birmingham So,1128,0,154,Duane Reboul
2004,Boise St,1129,0,154,Greg Graham
2004,Boston College,1130,0,154,Al Skinner
2004,Boston Univ,1131,0,154,Dennis Wolff
2004,Bowling Green,1132,0,154,Dan Dakich
2004,Bradley,1133,0,154,Jim Les
2004,Brown,1135,0,154,Glen Miller
2004,Bucknell,1137,0,154,Pat Flannery
2004,Buffalo,1138,0,154,Reggie Witherspoon
2004,Butler,1139,0,154,Todd Lickliter
2004,BYU,1140,0,154,Steve Cleveland
2004,C Michigan,1141,0,154,Jay Smith
2004,Cal Poly,1142,0,154,Kevin Bromley
2004,California,1143,0,154,Ben Braun
2004,Campbell,1144,0,154,Robbie Laing
2004,Canisius,1145,0,154,Mike Macdonald
2004,Centenary,1147,0,154,Kevin Johnson
2004,Central Conn,1148,0,154,Howie Dickenman
2004,Charleston So,1149,0,154,Jim Platt
2004,Charlotte,1150,0,154,Bobby Lutz
2004,Chattanooga,1151,0,154,Jeff Lebo
2004,Chicago St,1152,0,154,Kevin Jones
2004,Cincinnati,1153,0,154,Bob Huggins
2004,Citadel,1154,0,154,Pat Dennis
2004,Clemson,1155,0,154,Oliver Purnell
2004,Cleveland St,1156,0,154,Mike Garland
2004,Coastal Car,1157,0,154,Pete Strickland
2004,Col Charleston,1158,0,154,Tom Herrion
2004,Colgate,1159,0,154,Emmett Davis
2004,Colorado,1160,0,154,Ricardo Patton
2004,Colorado St,1161,0,154,Dale Layer
2004,Columbia,1162,0,154,Joe Jones
2004,Connecticut,1163,0,154,Jim Calhoun
2004,Coppin St,1164,0,154,Fang Mitchell
2004,Cornell,1165,0,154,Steve Donahue
2004,Creighton,1166,0,154,Dana Altman
2004,CS Fullerton,1168,0,154,Bob Burton
2004,CS Northridge,1169,0,154,Bobby Braswell
2004,CS Sacramento,1170,0,154,Jerome Jenkins
2004,Dartmouth,1171,0,154,Dave Faucher
2004,Davidson,1172,0,154,Bob McKillop
2004,Dayton,1173,0,154,Brian Gregory
2004,Delaware,1174,0,154,David Henderson
2004,Delaware St,1175,0,154,Greg Jackson
2004,Denver,1176,0,154,Terry Carroll
2004,DePaul,1177,0,154,Dave Leitao
2004,Detroit,1178,0,154,Perry Watson
2004,Drake,1179,0,154,Tom Davis
2004,Drexel,1180,0,154,Bruiser Flint
2004,Duke,1181,0,154,Mike Krzyzewski
2004,Duquesne,1182,0,154,Danny Nee
2004,E Illinois,1183,0,154,Rick Samuels
2004,E Kentucky,1184,0,154,Travis Ford
2004,E Michigan,1185,0,154,Jim Boone
2004,E Washington,1186,0,154,Ray Giacoletti
2004,East Carolina,1187,0,154,Bill Herrion
2004,Elon,1189,0,154,Ernie Nestor
2004,ETSU,1190,0,154,Murry Bartow
2004,Evansville,1191,0,154,Steve Merfeld
2004,F Dickinson,1192,0,154,Tom Green
2004,Fairfield,1193,0,154,Tim O'Toole
2004,FL Atlantic,1194,0,154,Sidney Green
2004,Florida,1196,0,154,Billy Donovan
2004,Florida A&M,1197,0,154,Mike Gillespie
2004,Florida Intl,1198,0,154,Donnie Marsh
2004,Florida St,1199,0,154,Leonard Hamilton
2004,Fordham,1200,0,154,Dereck Whittenburg
2004,Fresno St,1201,0,154,Ray Lopes
2004,Furman,1202,0,154,Larry Davis
2004,G Washington,1203,0,154,Karl Hobbs
2004,Ga Southern,1204,0,154,Jeff Price
2004,Gardner Webb,1205,0,154,Rick Scruggs
2004,George Mason,1206,0,154,Jim Larranaga
2004,Georgetown,1207,0,154,Craig Esherick
2004,Georgia,1208,0,154,Dennis Felton
2004,Georgia St,1209,0,154,Michael Perry
2004,Georgia Tech,1210,0,154,Paul Hewitt
2004,Gonzaga,1211,0,154,Mark Few
2004,Grambling,1212,0,154,Larry Wright
2004,Hampton,1214,0,154,Bobby Collins
2004,Hartford,1216,0,154,Larry Harrison
2004,Harvard,1217,0,154,Frank Sullivan
2004,Hawaii,1218,0,154,Riley Wallace
2004,High Point,1219,0,154,Bart Lundy
2004,Hofstra,1220,0,154,Tom Pecora
2004,Holy Cross,1221,0,154,Ralph Willard
2004,Houston,1222,0,154,Ray McCallum
2004,Howard,1224,0,154,Frankie Allen
2004,Idaho,1225,0,154,Leonard Perry
2004,Idaho St,1226,0,154,Doug Oliver
2004,IL Chicago,1227,0,154,Jimmy Collins
2004,Illinois,1228,0,154,Bruce Weber
2004,Illinois St,1229,0,154,Porter Moser
2004,Indiana,1231,0,154,Mike Davis
2004,Indiana St,1232,0,154,Royce Waltman
2004,Iona,1233,0,154,Jeff Ruland
2004,Iowa,1234,0,154,Steve Alford
2004,Iowa St,1235,0,154,Wayne Morgan
2004,PFW,1236,0,154,Doug Noll
2004,IUPUI,1237,0,154,Ron Hunter
2004,Jackson St,1238,0,154,Tevester Anderson
2004,Jacksonville,1239,0,154,Hugh Durham
2004,Jacksonville St,1240,0,154,Mike Laplante
2004,James Madison,1241,0,154,Sherman Dillard
2004,Kansas,1242,0,154,Bill Self
2004,Kansas St,1243,0,154,Jim Wooldridge
2004,Kent,1245,0,154,Jim Christian
2004,Kentucky,1246,0,154,Tubby Smith
2004,La Salle,1247,0,154,Billy Hahn
2004,Lafayette,1248,0,154,Fran O'Hanlon
2004,Lamar,1249,0,154,Billy Tubbs
2004,Lehigh,1250,0,154,Billy Taylor
2004,Liberty,1251,0,154,Randy Dunton
2004,Lipscomb,1252,0,154,Scott Sanderson
2004,Long Beach St,1253,0,154,Larry Reynolds
2004,LIU Brooklyn,1254,0,154,Jim Ferry
2004,Louisiana Tech,1256,0,154,Keith Richard
2004,Louisville,1257,0,154,Rick Pitino
2004,Loy Marymount,1258,0,154,Steve Aggers
2004,Loyola MD,1259,0,154,Scott Hicks
2004,Loyola-Chicago,1260,0,154,Larry Farmer
2004,LSU,1261,0,154,John Brady
2004,Maine,1263,0,154,John Giannini
2004,Manhattan,1264,0,154,Bobby Gonzalez
2004,Marist,1265,0,154,Dave Magarity
2004,Marquette,1266,0,154,Tom Crean
2004,Marshall,1267,0,154,Ron Jirsa
2004,Maryland,1268,0,154,Gary Williams
2004,Massachusetts,1269,0,154,Steve Lappas
2004,McNeese St,1270,0,154,Tic Price
2004,MD E Shore,1271,0,154,Thomas Trotter
2004,Memphis,1272,0,154,John Calipari
2004,Mercer,1273,0,154,Mark Slonaker
2004,Miami FL,1274,0,154,Perry Clark
2004,Miami OH,1275,0,154,Charlie Coles
2004,Michigan,1276,0,154,Tommy Amaker
2004,Michigan St,1277,0,154,Tom Izzo
2004,Minnesota,1278,0,154,Dan Monson
2004,Mississippi,1279,0,154,Rod Barnes
2004,Mississippi St,1280,0,154,Rick Stansbury
2004,Missouri,1281,0,154,Quin Snyder
2004,Missouri KC,1282,0,154,Rich Zvosec
2004,Missouri St,1283,0,154,Barry Hinson
2004,Monmouth NJ,1284,0,154,Dave Calloway
2004,Montana,1285,0,154,Pat Kennedy
2004,Montana St,1286,0,154,Mick Durham
2004,Morehead St,1287,0,154,Kyle Macy
2004,Morgan St,1288,0,154,Butch Beard
2004,MS Valley St,1290,0,154,Lafayette Stribling
2004,Mt St Mary's,1291,0,154,Milan Brown
2004,MTSU,1292,0,154,Kermit Davis
2004,Murray St,1293,0,154,Mick Cronin
2004,N Illinois,1296,0,154,Rob Judson
2004,Navy,1298,0,154,Don Devoe
2004,NC A&T,1299,0,154,Jerry Eaves
2004,NC State,1301,0,154,Herb Sendek
2004,Nebraska,1304,0,154,Barry Collier
2004,Nevada,1305,0,154,Trent Johnson
2004,New Hampshire,1306,0,154,Phil Rowe
2004,New Mexico,1307,0,154,Ritchie McKay
2004,New Mexico St,1308,0,154,Lou Henson
2004,New Orleans,1309,0,154,Monte Towe
2004,Niagara,1310,0,154,Joe Mihalich
2004,Nicholls St,1311,0,154,Ricky Blanton
2004,Norfolk St,1313,0,154,Dwight Freeman
2004,North Carolina,1314,0,154,Roy Williams
2004,North Texas,1317,0,154,Johnny Jones
2004,Northeastern,1318,0,154,Ron Everhart
2004,Northern Arizona,1319,0,154,Mike Adras
2004,Northern Iowa,1320,0,154,Greg McDermott
2004,Northwestern,1321,0,154,Bill Carmody
2004,Northwestern LA,1322,0,154,Mike McConathy
2004,Notre Dame,1323,0,154,Mike Brey
2004,Oakland,1324,0,154,Greg Kampe
2004,Ohio,1325,0,154,Tim O'Shea
2004,Ohio St,1326,0,154,Jim J O'Brien
2004,Oklahoma,1328,0,154,Kelvin Sampson
2004,Oklahoma St,1329,0,154,Eddie Sutton
2004,Old Dominion,1330,0,154,Blaine Taylor
2004,Oral Roberts,1331,0,154,Scott Sutton
2004,Oregon,1332,0,154,Ernie Kent
2004,Oregon St,1333,0,154,Jay John
2004,Pacific,1334,0,154,Bob Thomason
2004,Penn,1335,0,154,Fran Dunphy
2004,Penn St,1336,0,154,Ed Dechellis
2004,Pepperdine,1337,0,154,Paul Westphal
2004,Pittsburgh,1338,0,154,Jamie Dixon
2004,Portland,1339,0,154,Michael Holton
2004,Portland St,1340,0,154,Heath Schroyer
2004,Prairie View,1341,0,154,Jerry Francis
2004,Princeton,1343,0,154,John Thompson Iii
2004,Providence,1344,0,154,Tim Welsh
2004,Purdue,1345,0,154,Gene Keady
2004,Quinnipiac,1346,0,154,Joe Desantis
2004,Radford,1347,0,154,Byron Samuels
2004,Rhode Island,1348,0,154,Jim Baron
2004,Rice,1349,0,154,Willis Wilson
2004,Richmond,1350,0,154,Jerry Wainwright
2004,Rider,1351,0,154,Don Harnum
2004,Robert Morris,1352,0,154,Mark Schmidt
2004,Rutgers,1353,0,154,Gary Waters
2004,S Carolina St,1354,0,154,Ben Betts
2004,S Illinois,1356,0,154,Matt Painter
2004,Sacred Heart,1357,0,154,Dave Bike
2004,Sam Houston St,1358,0,154,Bob Marlin
2004,Samford,1359,0,154,Jimmy Tillette
2004,San Diego,1360,0,154,Brad Holland
2004,San Diego St,1361,0,154,Steve Fisher
2004,San Francisco,1362,0,154,Philip Mathews
2004,San Jose St,1363,0,154,Phil Johnson
2004,UC Santa Barbara,1364,0,154,Bob Williams
2004,Santa Clara,1365,0,154,Dick Davey
2004,Savannah St,1366,0,154,Ed Daniels
2004,SE Louisiana,1368,0,154,Billy Kennedy
2004,SE Missouri St,1369,0,154,Gary Garner
2004,Seton Hall,1371,0,154,Louis Orr
2004,SF Austin,1372,0,154,Danny Kaspar
2004,Siena,1373,0,154,Rob Lanier
2004,SMU,1374,0,154,Mike Dement
2004,South Alabama,1375,0,154,John Pelphrey
2004,South Carolina,1376,0,154,Dave Odom
2004,South Florida,1378,0,154,Robert McCullum
2004,Southern Miss,1379,0,154,James Green
2004,Southern Univ,1380,0,154,Michael Grant
2004,Southern Utah,1381,0,154,Bill Evans
2004,St Bonaventure,1382,0,154,Anthony Solomon
2004,St Francis NY,1383,0,154,Ron Ganulin
2004,St Francis PA,1384,0,154,Bobby Jones
2004,St John's,1385,0,45,Mike Jarvis
2004,St John's,1385,46,154,Kevin Clark
2004,St Joseph's PA,1386,0,154,Phil Martelli
2004,St Louis,1387,0,154,Brad Soderberg
2004,St Mary's CA,1388,0,154,Randy Bennett
2004,St Peter's,1389,0,154,Bob Leckie
2004,Stanford,1390,0,154,Mike Montgomery
2004,Stetson,1391,0,154,Derek Waugh
2004,Stony Brook,1392,0,154,Nick Macarchuk
2004,Syracuse,1393,0,154,Jim Boeheim
2004,TAM C. Christi,1394,0,154,Ronnie Arrow
2004,TCU,1395,0,154,Neil Dougherty
2004,Temple,1396,0,154,John Chaney
2004,Tennessee,1397,0,154,Buzz Peterson
2004,Tennessee St,1398,0,154,Cy Alexander
2004,Tennessee Tech,1399,0,154,Mike Sutton
2004,Texas,1400,0,154,Rick Barnes
2004,Texas A&M,1401,0,154,Melvin Watkins
2004,Texas St,1402,0,154,Dennis Nutt
2004,Texas Tech,1403,0,154,Bob Knight
2004,TN Martin,1404,0,154,Bret Campbell
2004,Toledo,1405,0,154,Stan Joplin
2004,Towson,1406,0,154,Michael Hunt
2004,Troy,1407,0,154,Don Maestri
2004,Tulane,1408,0,154,Shawn Finney
2004,Tulsa,1409,0,154,John Phillips
2004,UTRGV,1410,0,154,Bob Hoffman
2004,TX Southern,1411,0,154,Ronnie Courtney
2004,UAB,1412,0,154,Mike Anderson
2004,UC Irvine,1414,0,154,Pat Douglass
2004,UC Riverside,1415,0,154,John Masi
2004,UCF,1416,0,154,Kirk Speraw
2004,UCLA,1417,0,154,Ben Howland
2004,Louisiana,1418,0,154,Jessie Evans
2004,ULM,1419,0,154,Mike Vining
2004,UMBC,1420,0,154,Tom Sullivan
2004,UNC Asheville,1421,0,154,Eddie Biedenbach
2004,UNC Greensboro,1422,0,154,Fran McCaffery
2004,UNC Wilmington,1423,0,154,Brad Brownell
2004,UNLV,1424,0,105,Charles Spoonhour
2004,UNLV,1424,106,154,Jay Spoonhour
2004,USC,1425,0,154,Henry Bibby
2004,UT Arlington,1426,0,154,Eddie McCarter
2004,UT San Antonio,1427,0,154,Tim Carter
2004,Utah,1428,0,85,Rick Majerus
2004,Utah,1428,86,154,Kerry Rupp
2004,Utah St,1429,0,154,Stew Morrill
2004,UTEP,1431,0,154,Billy Gillispie
2004,VCU,1433,0,154,Jeff Capel Iii
2004,Valparaiso,1434,0,154,Homer Drew
2004,Vanderbilt,1435,0,154,Kevin Stallings
2004,Vermont,1436,0,154,Tom Brennan
2004,Villanova,1437,0,154,Jay Wright
2004,Virginia,1438,0,154,Pete Gillen
2004,Virginia Tech,1439,0,154,Seth Greenberg
2004,VMI,1440,0,154,Bart Bellairs
2004,W Carolina,1441,0,154,Steve Shurina
2004,W Illinois,1442,0,154,Derek Thomas
2004,WKU,1443,0,154,Darrin Horn
2004,W Michigan,1444,0,154,Steve Hawkins
2004,Wagner,1447,0,154,Mike Deane
2004,Wake Forest,1448,0,154,Skip Prosser
2004,Washington,1449,0,154,Lorenzo Romar
2004,Washington St,1450,0,154,Dick Bennett
2004,Weber St,1451,0,154,Joe Cravens
2004,West Virginia,1452,0,154,John Beilein
2004,WI Green Bay,1453,0,154,Tod Kowalczyk
2004,WI Milwaukee,1454,0,154,Bruce Pearl
2004,Wichita St,1455,0,154,Mark Turgeon
2004,William & Mary,1456,0,154,Tony Shaver
2004,Winthrop,1457,0,154,Gregg Marshall
2004,Wisconsin,1458,0,154,Bo Ryan
2004,Wofford,1459,0,154,Mike Young
2004,Wright St,1460,0,154,Paul Biancardi
2004,Wyoming,1461,0,154,Steve McClain
2004,Xavier,1462,0,154,Thad Matta
2004,Yale,1463,0,154,James Jones
2004,Youngstown St,1464,0,154,John Robic
2005,Air Force,1102,0,154,Chris Mooney
2005,Akron,1103,0,154,Keith Dambrot
2005,Alabama,1104,0,154,Mark Gottfried
2005,Alabama A&M,1105,0,154,Vann Pettaway
2005,Alabama St,1106,0,154,Rob Spivery
2005,SUNY Albany,1107,0,154,Will Brown
2005,Alcorn St,1108,0,154,Samuel West
2005,American Univ,1110,0,154,Jeff A Jones
2005,Appalachian St,1111,0,154,Houston Fancher
2005,Arizona,1112,0,154,Lute Olson
2005,Arizona St,1113,0,154,Rob Evans
2005,Ark Little Rock,1114,0,154,Steve Shields
2005,Ark Pine Bluff,1115,0,154,Van Holt
2005,Arkansas,1116,0,154,Stan Heath
2005,Arkansas St,1117,0,154,Dickey Nutt
2005,Army,1119,0,154,Jim Crews
2005,Auburn,1120,0,154,Jeff Lebo
2005,Austin Peay,1122,0,154,Dave Loos
2005,Ball St,1123,0,154,Tim Buckley
2005,Baylor,1124,0,154,Scott Drew
2005,Belmont,1125,0,154,Rick Byrd
2005,Bethune-Cookman,1126,0,154,C J Reed
2005,Binghamton,1127,0,154,Al Walker
2005,Birmingham So,1128,0,154,Duane Reboul
2005,Boise St,1129,0,154,Greg Graham
2005,Boston College,1130,0,154,Al Skinner
2005,Boston Univ,1131,0,154,Dennis Wolff
2005,Bowling Green,1132,0,154,Dan Dakich
2005,Bradley,1133,0,154,Jim Les
2005,Brown,1135,0,154,Glen Miller
2005,Bucknell,1137,0,154,Pat Flannery
2005,Buffalo,1138,0,154,Reggie Witherspoon
2005,Butler,1139,0,154,Todd Lickliter
2005,BYU,1140,0,154,Steve Cleveland
2005,C Michigan,1141,0,154,Jay Smith
2005,Cal Poly,1142,0,154,Kevin Bromley
2005,California,1143,0,154,Ben Braun
2005,Campbell,1144,0,154,Robbie Laing
2005,Canisius,1145,0,154,Mike Macdonald
2005,Centenary,1147,0,154,Kevin Johnson
2005,Central Conn,1148,0,154,Howie Dickenman
2005,Charleston So,1149,0,154,Jim Platt
2005,Charlotte,1150,0,154,Bobby Lutz
2005,Chattanooga,1151,0,154,John Shulman
2005,Chicago St,1152,0,154,Kevin Jones
2005,Cincinnati,1153,0,154,Bob Huggins
2005,Citadel,1154,0,154,Pat Dennis
2005,Clemson,1155,0,154,Oliver Purnell
2005,Cleveland St,1156,0,154,Mike Garland
2005,Coastal Car,1157,0,154,Pete Strickland
2005,Col Charleston,1158,0,154,Tom Herrion
2005,Colgate,1159,0,154,Emmett Davis
2005,Colorado,1160,0,154,Ricardo Patton
2005,Colorado St,1161,0,154,Dale Layer
2005,Columbia,1162,0,154,Joe Jones
2005,Connecticut,1163,0,154,Jim Calhoun
2005,Coppin St,1164,0,154,Fang Mitchell
2005,Cornell,1165,0,154,Steve Donahue
2005,Creighton,1166,0,154,Dana Altman
2005,CS Fullerton,1168,0,154,Bob Burton
2005,CS Northridge,1169,0,154,Bobby Braswell
2005,CS Sacramento,1170,0,154,Jerome Jenkins
2005,Dartmouth,1171,0,154,Terry Dunn
2005,Davidson,1172,0,154,Bob McKillop
2005,Dayton,1173,0,154,Brian Gregory
2005,Delaware,1174,0,154,David Henderson
2005,Delaware St,1175,0,154,Greg Jackson
2005,Denver,1176,0,154,Terry Carroll
2005,DePaul,1177,0,154,Dave Leitao
2005,Detroit,1178,0,154,Perry Watson
2005,Drake,1179,0,154,Tom Davis
2005,Drexel,1180,0,154,Bruiser Flint
2005,Duke,1181,0,154,Mike Krzyzewski
2005,Duquesne,1182,0,154,Danny Nee
2005,E Illinois,1183,0,154,Rick Samuels
2005,E Kentucky,1184,0,154,Travis Ford
2005,E Michigan,1185,0,154,Jim Boone
2005,E Washington,1186,0,154,Mike Burns
2005,East Carolina,1187,0,154,Bill Herrion
2005,Elon,1189,0,154,Ernie Nestor
2005,ETSU,1190,0,154,Murry Bartow
2005,Evansville,1191,0,154,Steve Merfeld
2005,F Dickinson,1192,0,154,Tom Green
2005,Fairfield,1193,0,154,Tim O'Toole
2005,FL Atlantic,1194,0,154,Sidney Green
2005,Florida,1196,0,154,Billy Donovan
2005,Florida A&M,1197,0,154,Mike Gillespie
2005,Florida Intl,1198,0,154,Sergio Rouco
2005,Florida St,1199,0,154,Leonard Hamilton
2005,Fordham,1200,0,154,Dereck Whittenburg
2005,Fresno St,1201,0,154,Ray Lopes
2005,Furman,1202,0,154,Larry Davis
2005,G Washington,1203,0,154,Karl Hobbs
2005,Ga Southern,1204,0,154,Jeff Price
2005,Gardner Webb,1205,0,154,Rick Scruggs
2005,George Mason,1206,0,154,Jim Larranaga
2005,Georgetown,1207,0,154,John Thompson Iii
2005,Georgia,1208,0,154,Dennis Felton
2005,Georgia St,1209,0,154,Michael Perry
2005,Georgia Tech,1210,0,154,Paul Hewitt
2005,Gonzaga,1211,0,154,Mark Few
2005,Grambling,1212,0,154,Larry Wright
2005,Hampton,1214,0,154,Bobby Collins
2005,Hartford,1216,0,154,Larry Harrison
2005,Harvard,1217,0,154,Frank Sullivan
2005,Hawaii,1218,0,154,Riley Wallace
2005,High Point,1219,0,154,Bart Lundy
2005,Hofstra,1220,0,154,Tom Pecora
2005,Holy Cross,1221,0,154,Ralph Willard
2005,Houston,1222,0,154,Thomas Penders
2005,Howard,1224,0,154,Frankie Allen
2005,Idaho,1225,0,154,Leonard Perry
2005,Idaho St,1226,0,154,Doug Oliver
2005,IL Chicago,1227,0,154,Jimmy Collins
2005,Illinois,1228,0,154,Bruce Weber
2005,Illinois St,1229,0,154,Porter Moser
2005,Indiana,1231,0,154,Mike Davis
2005,Indiana St,1232,0,154,Royce Waltman
2005,Iona,1233,0,154,Jeff Ruland
2005,Iowa,1234,0,154,Steve Alford
2005,Iowa St,1235,0,154,Wayne Morgan
2005,PFW,1236,0,72,Doug Noll
2005,PFW,1236,73,154,Joe Pechota
2005,IUPUI,1237,0,154,Ron Hunter
2005,Jackson St,1238,0,154,Tevester Anderson
2005,Jacksonville,1239,0,154,Hugh Durham
2005,Jacksonville St,1240,0,154,Mike Laplante
2005,James Madison,1241,0,154,Dean Keener
2005,Kansas,1242,0,154,Bill Self
2005,Kansas St,1243,0,154,Jim Wooldridge
2005,Kent,1245,0,154,Jim Christian
2005,Kentucky,1246,0,154,Tubby Smith
2005,La Salle,1247,0,154,John Giannini
2005,Lafayette,1248,0,154,Fran O'Hanlon
2005,Lamar,1249,0,154,Billy Tubbs
2005,Lehigh,1250,0,154,Billy Taylor
2005,Liberty,1251,0,154,Randy Dunton
2005,Lipscomb,1252,0,154,Scott Sanderson
2005,Long Beach St,1253,0,154,Larry Reynolds
2005,LIU Brooklyn,1254,0,154,Jim Ferry
2005,Longwood,1255,0,154,Mike Gillian
2005,Louisiana Tech,1256,0,154,Keith Richard
2005,Louisville,1257,0,154,Rick Pitino
2005,Loy Marymount,1258,0,154,Steve Aggers
2005,Loyola MD,1259,0,154,Jimmy Patsos
2005,Loyola-Chicago,1260,0,154,Jim Whitesell
2005,LSU,1261,0,154,John Brady
2005,Maine,1263,0,154,Ted Woodward
2005,Manhattan,1264,0,154,Bobby Gonzalez
2005,Marist,1265,0,154,Matt Brady
2005,Marquette,1266,0,154,Tom Crean
2005,Marshall,1267,0,154,Ron Jirsa
2005,Maryland,1268,0,154,Gary Williams
2005,Massachusetts,1269,0,154,Steve Lappas
2005,McNeese St,1270,0,154,Tic Price
2005,MD E Shore,1271,0,154,Lawrence Lesett
2005,Memphis,1272,0,154,John Calipari
2005,Mercer,1273,0,154,Mark Slonaker
2005,Miami FL,1274,0,154,Frank Haith
2005,Miami OH,1275,0,154,Charlie Coles
2005,Michigan,1276,0,154,Tommy Amaker
2005,Michigan St,1277,0,154,Tom Izzo
2005,Minnesota,1278,0,154,Dan Monson
2005,Mississippi,1279,0,154,Rod Barnes
2005,Mississippi St,1280,0,154,Rick Stansbury
2005,Missouri,1281,0,154,Quin Snyder
2005,Missouri KC,1282,0,154,Rich Zvosec
2005,Missouri St,1283,0,154,Barry Hinson
2005,Monmouth NJ,1284,0,154,Dave Calloway
2005,Montana,1285,0,154,Larry Krystkowiak
2005,Montana St,1286,0,154,Mick Durham
2005,Morehead St,1287,0,154,Kyle Macy
2005,Morgan St,1288,0,154,Butch Beard
2005,MS Valley St,1290,0,154,Lafayette Stribling
2005,Mt St Mary's,1291,0,154,Milan Brown
2005,MTSU,1292,0,154,Kermit Davis
2005,Murray St,1293,0,154,Mick Cronin
2005,N Colorado,1294,0,154,Craig Rasmusen
2005,N Illinois,1296,0,154,Rob Judson
2005,Navy,1298,0,154,Billy Lange
2005,NC A&T,1299,0,154,Jerry Eaves
2005,NC State,1301,0,154,Herb Sendek
2005,Nebraska,1304,0,154,Barry Collier
