Season,ConfAbbrev,ConfName,DayNum,WName,WTeamID,LName,LTeamID
2014,caa,Coastal Athletic Association,126,Delaware,1174,William & Mary,1456
2014,cusa,Conference USA,127,East Carolina,1187,UT San Antonio,1427
2014,cusa,Conference USA,127,Marshall,1267,FL Atlantic,1194
2014,cusa,Conference USA,127,North Texas,1317,Rice,1349
2014,cusa,Conference USA,128,Charlotte,1150,UAB,1412
2014,cusa,Conference USA,128,Old Dominion,1330,Marshall,1267
2014,cusa,Conference USA,128,Tulane,1408,North Texas,1317
2014,cusa,Conference USA,128,UTEP,1431,East Carolina,1187
2014,cusa,Conference USA,129,Louisiana Tech,1256,Charlotte,1150
2014,cusa,Conference USA,129,MTSU,1292,Old Dominion,1330
2014,cusa,Conference USA,129,Southern Miss,1379,UTEP,1431
2014,cusa,Conference USA,129,Tulsa,1409,Tulane,1408
2014,cusa,Conference USA,130,Louisiana Tech,1256,Southern Miss,1379
2014,cusa,Conference USA,130,Tulsa,1409,MTSU,1292
2014,cusa,Conference USA,131,Tulsa,1409,Louisiana Tech,1256
2014,horizon,Horizon League,120,Oakland,1324,Youngstown St.,1464
2014,horizon,Horizon League,120,Valparaiso,1434,IL Chicago,1227
2014,horizon,Horizon League,120,WI Milwaukee,1454,Detroit,1178
2014,horizon,Horizon League,123,WI Milwaukee,1454,Valparaiso,1434
2014,horizon,Horizon League,123,Wright St.,1460,Oakland,1324
2014,horizon,Horizon League,124,WI Milwaukee,1454,WI Green Bay,1453
2014,horizon,Horizon League,124,Wright St.,1460,Cleveland St.,1156
2014,horizon,Horizon League,127,WI Milwaukee,1454,Wright St.,1460
2014,maac,Metro Atlantic Athletic Conference,122,Niagara,1310,Marist,1265
2014,maac,Metro Atlantic Athletic Conference,122,Rider,1351,Monmouth NJ,1284
2014,maac,Metro Atlantic Athletic Conference,122,Saint Peter's,1389,Fairfield,1193
2014,maac,Metro Atlantic Athletic Conference,124,Canisius,1145,Siena,1373
2014,maac,Metro Atlantic Athletic Conference,124,Iona,1233,Rider,1351
2014,maac,Metro Atlantic Athletic Conference,124,Manhattan,1264,Saint Peter's,1389
2014,maac,Metro Atlantic Athletic Conference,124,Quinnipiac,1346,Niagara,1310
2014,maac,Metro Atlantic Athletic Conference,125,Iona,1233,Canisius,1145
2014,maac,Metro Atlantic Athletic Conference,125,Manhattan,1264,Quinnipiac,1346
2014,maac,Metro Atlantic Athletic Conference,126,Manhattan,1264,Iona,1233
2014,mac,Mid-American Conference,126,E Michigan,1185,C Michigan,1141
2014,mac,Mid-American Conference,126,Miami OH,1275,Kent,1245
2014,mac,Mid-American Conference,126,N Illinois,1296,Bowling Green,1132
2014,mac,Mid-American Conference,126,Ohio,1325,Ball St.,1123
2014,mac,Mid-American Conference,128,E Michigan,1185,N Illinois,1296
2014,mac,Mid-American Conference,128,Ohio,1325,Miami OH,1275
2014,mac,Mid-American Conference,129,Akron,1103,Ohio,1325
2014,mac,Mid-American Conference,129,E Michigan,1185,Buffalo,1138
2014,mac,Mid-American Conference,130,Toledo,1405,E Michigan,1185
2014,mac,Mid-American Conference,130,W Michigan,1444,Akron,1103
2014,mac,Mid-American Conference,131,W Michigan,1444,Toledo,1405
2014,meac,Mid-Eastern Athletic Conference,126,Norfolk St.,1313,MD E Shore,1271
2014,meac,Mid-Eastern Athletic Conference,126,Savannah St.,1366,S Carolina St.,1354
2014,meac,Mid-Eastern Athletic Conference,127,Coppin St.,1164,Bethune-Cookman,1126
2014,meac,Mid-Eastern Athletic Conference,127,Florida A&M,1197,Delaware St.,1175
2014,meac,Mid-Eastern Athletic Conference,127,Howard,1224,NC A&T,1299
2014,meac,Mid-Eastern Athletic Conference,128,Coppin St.,1164,Hampton,1214
2014,meac,Mid-Eastern Athletic Conference,128,NC Central,1300,Howard,1224
2014,meac,Mid-Eastern Athletic Conference,129,Morgan St.,1288,Florida A&M,1197
2014,meac,Mid-Eastern Athletic Conference,129,Norfolk St.,1313,Savannah St.,1366
2014,meac,Mid-Eastern Athletic Conference,130,Morgan St.,1288,Coppin St.,1164
2014,meac,Mid-Eastern Athletic Conference,130,NC Central,1300,Norfolk St.,1313
2014,meac,Mid-Eastern Athletic Conference,131,NC Central,1300,Morgan St.,1288
2014,mvc,Missouri Valley Conference,122,Evansville,1191,Drake,1179
2014,mvc,Missouri Valley Conference,122,Loyola-Chicago,1260,Bradley,1133
2014,mvc,Missouri Valley Conference,123,Indiana St.,1232,Loyola-Chicago,1260
2014,mvc,Missouri Valley Conference,123,Missouri St.,1283,Illinois St.,1229
2014,mvc,Missouri Valley Conference,123,S Illinois,1356,Northern Iowa,1320
2014,mvc,Missouri Valley Conference,123,Wichita St.,1455,Evansville,1191
2014,mvc,Missouri Valley Conference,124,Indiana St.,1232,S Illinois,1356
2014,mvc,Missouri Valley Conference,124,Wichita St.,1455,Missouri St.,1283
2014,mvc,Missouri Valley Conference,125,Wichita St.,1455,Indiana St.,1232
2014,mwc,Mountain West Conference,128,Boise St.,1129,San Jose St.,1363
2014,mwc,Mountain West Conference,128,Fresno St.,1201,Air Force,1102
2014,mwc,Mountain West Conference,128,Utah St.,1429,Colorado St.,1161
2014,mwc,Mountain West Conference,129,Boise St.,1129,Nevada,1305
2014,mwc,Mountain West Conference,129,New Mexico,1307,Fresno St.,1201
2014,mwc,Mountain West Conference,129,San Diego St.,1361,Utah St.,1429
2014,mwc,Mountain West Conference,129,UNLV,1424,Wyoming,1461
2014,mwc,Mountain West Conference,130,New Mexico,1307,Boise St.,1129
2014,mwc,Mountain West Conference,130,San Diego St.,1361,UNLV,1424
2014,mwc,Mountain West Conference,131,New Mexico,1307,San Diego St.,1361
2014,nec,Northeast Conference,121,Mt St. Mary's,1291,Saint Francis NY,1383
2014,nec,Northeast Conference,121,Robert Morris,1352,F Dickinson,1192
2014,nec,Northeast Conference,121,Saint Francis PA,1384,Bryant,1136
2014,nec,Northeast Conference,121,Wagner,1447,Central Conn,1148
2014,nec,Northeast Conference,124,Mt St. Mary's,1291,Wagner,1447
2014,nec,Northeast Conference,124,Robert Morris,1352,Saint Francis PA,1384
2014,nec,Northeast Conference,127,Mt St. Mary's,1291,Robert Morris,1352
2014,ovc,Ohio Valley Conference,121,SE Missouri St.,1369,E Illinois,1183
2014,ovc,Ohio Valley Conference,121,Tennessee Tech,1399,SIUE,1188
2014,ovc,Ohio Valley Conference,122,E Kentucky,1184,SE Missouri St.,1369
2014,ovc,Ohio Valley Conference,122,Morehead St.,1287,Tennessee Tech,1399
2014,ovc,Ohio Valley Conference,123,Belmont,1125,Morehead St.,1287
2014,ovc,Ohio Valley Conference,123,E Kentucky,1184,Murray St.,1293
2014,ovc,Ohio Valley Conference,124,E Kentucky,1184,Belmont,1125
2014,pac_twelve,Pacific-12 Conference,128,Colorado,1160,USC,1425
2014,pac_twelve,Pacific-12 Conference,128,Oregon,1332,Oregon St.,1333
2014,pac_twelve,Pacific-12 Conference,128,Stanford,1390,Washington St.,1450
2014,pac_twelve,Pacific-12 Conference,128,Utah,1428,Washington,1449
2014,pac_twelve,Pacific-12 Conference,129,Arizona,1112,Utah,1428
2014,pac_twelve,Pacific-12 Conference,129,Colorado,1160,California,1143
2014,pac_twelve,Pacific-12 Conference,129,Stanford,1390,Arizona St.,1113
2014,pac_twelve,Pacific-12 Conference,129,UCLA,1417,Oregon,1332
2014,pac_twelve,Pacific-12 Conference,130,Arizona,1112,Colorado,1160
2014,pac_twelve,Pacific-12 Conference,130,UCLA,1417,Stanford,1390
2014,pac_twelve,Pacific-12 Conference,131,UCLA,1417,Arizona,1112
2014,patriot,Patriot League,119,Colgate,1159,Navy,1298
2014,patriot,Patriot League,119,Lafayette,1248,Loyola MD,1259
2014,patriot,Patriot League,121,American Univ,1110,Colgate,1159
2014,patriot,Patriot League,121,Army,1119,Bucknell,1137
2014,patriot,Patriot League,121,Boston Univ,1131,Lafayette,1248
2014,patriot,Patriot League,121,Holy Cross,1221,Lehigh,1250
2014,patriot,Patriot League,124,American Univ,1110,Holy Cross,1221
2014,patriot,Patriot League,124,Boston Univ,1131,Army,1119
2014,patriot,Patriot League,128,American Univ,1110,Boston Univ,1131
2014,sec,Southeastern Conference,128,Mississippi St.,1280,Vanderbilt,1435
2014,sec,Southeastern Conference,128,South Carolina,1376,Auburn,1120
2014,sec,Southeastern Conference,129,LSU,1261,Alabama,1104
2014,sec,Southeastern Conference,129,Mississippi,1279,Mississippi St.,1280
2014,sec,Southeastern Conference,129,Missouri,1281,Texas A&M,1401
2014,sec,Southeastern Conference,129,South Carolina,1376,Arkansas,1116
2014,sec,Southeastern Conference,130,Florida,1196,Missouri,1281
2014,sec,Southeastern Conference,130,Georgia,1208,Mississippi,1279
2014,sec,Southeastern Conference,130,Kentucky,1246,LSU,1261
2014,sec,Southeastern Conference,130,Tennessee,1397,South Carolina,1376
2014,sec,Southeastern Conference,131,Florida,1196,Tennessee,1397
2014,sec,Southeastern Conference,131,Kentucky,1246,Georgia,1208
2014,sec,Southeastern Conference,132,Florida,1196,Kentucky,1246
2014,southern,Southern Conference,123,Citadel,1154,UNC Greensboro,1422
2014,southern,Southern Conference,123,Ga Southern,1204,Furman,1202
2014,southern,Southern Conference,123,Samford,1359,Appalachian St.,1111
2014,southern,Southern Conference,124,Davidson,1172,Samford,1359
2014,southern,Southern Conference,124,Ga Southern,1204,Chattanooga,1151
2014,southern,Southern Conference,124,W Carolina,1441,Elon,1189
2014,southern,Southern Conference,124,Wofford,1459,Citadel,1154
2014,southern,Southern Conference,125,W Carolina,1441,Davidson,1172
2014,southern,Southern Conference,125,Wofford,1459,Ga Southern,1204
2014,southern,Southern Conference,126,Wofford,1459,W Carolina,1441
2014,southland,Southland Conference,128,Nicholls St.,1311,SE Louisiana,1368
2014,southland,Southland Conference,128,Oral Roberts,1331,McNeese St.,1270
2014,southland,Southland Conference,129,Northwestern LA,1322,Nicholls St.,1311
2014,southland,Southland Conference,129,Sam Houston St.,1358,Oral Roberts,1331
2014,southland,Southland Conference,130,Sam Houston St.,1358,TAM C. Christi,1394
2014,southland,Southland Conference,130,SF Austin,1372,Northwestern LA,1322
2014,southland,Southland Conference,131,SF Austin,1372,Sam Houston St.,1358
2014,summit,Summit League,124,PFW,1236,IUPUI,1237
2014,summit,Summit League,125,Denver,1176,South Dakota,1377
2014,summit,Summit League,125,S Dakota St.,1355,W Illinois,1442
2014,summit,Summit League,126,PFW,1236,S Dakota St.,1355
2014,summit,Summit League,126,N Dakota St.,1295,Denver,1176
2014,summit,Summit League,127,N Dakota St.,1295,PFW,1236
2014,sun_belt,Sun Belt Conference,129,Ark Little Rock,1114,Troy,1407
2014,sun_belt,Sun Belt Conference,129,UT Arlington,1426,ULM,1419
2014,sun_belt,Sun Belt Conference,130,Arkansas St.,1117,Ark Little Rock,1114
2014,sun_belt,Sun Belt Conference,130,Louisiana,1418,UT Arlington,1426
2014,sun_belt,Sun Belt Conference,131,Georgia St.,1209,Arkansas St.,1117
2014,sun_belt,Sun Belt Conference,131,Louisiana,1418,WKU,1443
2014,sun_belt,Sun Belt Conference,132,Louisiana,1418,Georgia St.,1209
2014,swac,Southwest Athletic Conference,127,Grambling,1212,Jackson St.,1238
2014,swac,Southwest Athletic Conference,127,Prairie View,1341,MS Valley St.,1290
2014,swac,Southwest Athletic Conference,128,Prairie View,1341,Southern Univ,1380
2014,swac,Southwest Athletic Conference,128,TX Southern,1411,Grambling,1212
2014,swac,Southwest Athletic Conference,129,Alabama A&M,1105,Ark Pine Bluff,1115
2014,swac,Southwest Athletic Conference,129,Alabama St.,1106,Alcorn St.,1108
2014,swac,Southwest Athletic Conference,130,Prairie View,1341,Alabama A&M,1105
2014,swac,Southwest Athletic Conference,130,TX Southern,1411,Alabama St.,1106
2014,swac,Southwest Athletic Conference,131,TX Southern,1411,Prairie View,1341
2014,wac,Western Athletic Conference,129,CS Bakersfield,1167,Chicago St.,1152
2014,wac,Western Athletic Conference,129,Idaho,1225,Missouri KC,1282
2014,wac,Western Athletic Conference,129,New Mexico St.,1308,Seattle,1370
2014,wac,Western Athletic Conference,129,Utah Valley,1430,UTRGV,1410
2014,wac,Western Athletic Conference,130,Idaho,1225,Utah Valley,1430
2014,wac,Western Athletic Conference,130,New Mexico St.,1308,CS Bakersfield,1167
2014,wac,Western Athletic Conference,131,New Mexico St.,1308,Idaho,1225
2014,wcc,West Coast Conference,122,Loy Marymount,1258,Portland,1339
2014,wcc,West Coast Conference,122,Santa Clara,1365,Pacific,1334
2014,wcc,West Coast Conference,124,BYU,1140,Loy Marymount,1258
2014,wcc,West Coast Conference,124,Gonzaga,1211,Santa Clara,1365
2014,wcc,West Coast Conference,124,San Francisco,1362,San Diego,1360
2014,wcc,West Coast Conference,124,Saint Mary's,1388,Pepperdine,1337
2014,wcc,West Coast Conference,126,BYU,1140,San Francisco,1362
2014,wcc,West Coast Conference,126,Gonzaga,1211,Saint Mary's,1388
2014,wcc,West Coast Conference,127,Gonzaga,1211,BYU,1140
2015,a_sun,Atlantic Sun Conference,120,FGCU,1195,Jacksonville,1239
2015,a_sun,Atlantic Sun Conference,120,Lipscomb,1252,N Kentucky,1297
2015,a_sun,Atlantic Sun Conference,120,North Florida,1316,Stetson,1391
2015,a_sun,Atlantic Sun Conference,120,SC Upstate,1367,Kennesaw,1244
2015,a_sun,Atlantic Sun Conference,122,North Florida,1316,Lipscomb,1252
2015,a_sun,Atlantic Sun Conference,122,SC Upstate,1367,FGCU,1195
2015,a_sun,Atlantic Sun Conference,125,North Florida,1316,SC Upstate,1367
2015,a_ten,Atlantic 10 Conference,128,Duquesne,1182,Saint Louis,1387
2015,a_ten,Atlantic 10 Conference,128,Fordham,1200,George Mason,1206
2015,a_ten,Atlantic 10 Conference,129,G Washington,1203,Duquesne,1182
2015,a_ten,Atlantic 10 Conference,129,La Salle,1247,Massachusetts,1269
2015,a_ten,Atlantic 10 Conference,129,St. Bonaventure,1382,Saint Joseph's,1386
2015,a_ten,Atlantic 10 Conference,129,VCU,1433,Fordham,1200
2015,a_ten,Atlantic 10 Conference,130,Davidson,1172,La Salle,1247
2015,a_ten,Atlantic 10 Conference,130,Dayton,1173,St. Bonaventure,1382
2015,a_ten,Atlantic 10 Conference,130,Rhode Island,1348,G Washington,1203
2015,a_ten,Atlantic 10 Conference,130,VCU,1433,Richmond,1350
2015,a_ten,Atlantic 10 Conference,131,Dayton,1173,Rhode Island,1348
2015,a_ten,Atlantic 10 Conference,131,VCU,1433,Davidson,1172
2015,a_ten,Atlantic 10 Conference,132,VCU,1433,Dayton,1173
2015,aac,American Athletic Conference,129,Connecticut,1163,South Florida,1378
2015,aac,American Athletic Conference,129,East Carolina,1187,UCF,1416
2015,aac,American Athletic Conference,129,Houston,1222,Tulane,1408
2015,aac,American Athletic Conference,130,Connecticut,1163,Cincinnati,1153
2015,aac,American Athletic Conference,130,SMU,1374,East Carolina,1187
2015,aac,American Athletic Conference,130,Temple,1396,Memphis,1272
2015,aac,American Athletic Conference,130,Tulsa,1409,Houston,1222
2015,aac,American Athletic Conference,131,Connecticut,1163,Tulsa,1409
2015,aac,American Athletic Conference,131,SMU,1374,Temple,1396
2015,aac,American Athletic Conference,132,SMU,1374,Connecticut,1163
2015,acc,Atlantic Coast Conference,127,Boston College,1130,Georgia Tech,1210
2015,acc,Atlantic Coast Conference,127,Virginia Tech,1439,Wake Forest,1448
2015,acc,Atlantic Coast Conference,128,Florida St.,1199,Clemson,1155
2015,acc,Atlantic Coast Conference,128,Miami FL,1274,Virginia Tech,1439
2015,acc,Atlantic Coast Conference,128,NC State,1301,Pittsburgh,1338
2015,acc,Atlantic Coast Conference,128,North Carolina,1314,Boston College,1130
2015,acc,Atlantic Coast Conference,129,Duke,1181,NC State,1301
2015,acc,Atlantic Coast Conference,129,North Carolina,1314,Louisville,1257
2015,acc,Atlantic Coast Conference,129,Notre Dame,1323,Miami FL,1274
2015,acc,Atlantic Coast Conference,129,Virginia,1438,Florida St.,1199
2015,acc,Atlantic Coast Conference,130,North Carolina,1314,Virginia,1438
2015,acc,Atlantic Coast Conference,130,Notre Dame,1323,Duke,1181
2015,acc,Atlantic Coast Conference,131,Notre Dame,1323,North Carolina,1314
2015,aec,America East Conference,121,SUNY Albany,1107,Maine,1263
2015,aec,America East Conference,121,New Hampshire,1306,Hartford,1216
2015,aec,America East Conference,121,Stony Brook,1392,Binghamton,1127
2015,aec,America East Conference,121,Vermont,1436,UMBC,1420
2015,aec,America East Conference,125,SUNY Albany,1107,New Hampshire,1306
2015,aec,America East Conference,125,Stony Brook,1392,Vermont,1436
2015,aec,America East Conference,131,SUNY Albany,1107,Stony Brook,1392
2015,big_east,Big East Conference,128,Creighton,1166,DePaul,1177
2015,big_east,Big East Conference,128,Marquette,1266,Seton Hall,1371
2015,big_east,Big East Conference,129,Georgetown,1207,Creighton,1166
2015,big_east,Big East Conference,129,Providence,1344,St. John's,1385
2015,big_east,Big East Conference,129,Villanova,1437,Marquette,1266
2015,big_east,Big East Conference,129,Xavier,1462,Butler,1139
2015,big_east,Big East Conference,130,Villanova,1437,Providence,1344
2015,big_east,Big East Conference,130,Xavier,1462,Georgetown,1207
2015,big_east,Big East Conference,131,Villanova,1437,Xavier,1462
2015,big_sky,Big Sky Conference,129,CS Sacramento,1170,Portland St.,1340
2015,big_sky,Big Sky Conference,129,E Washington,1186,Idaho,1225
2015,big_sky,Big Sky Conference,129,Montana,1285,Weber St.,1451
2015,big_sky,Big Sky Conference,129,Northern Arizona,1319,N Colorado,1294
2015,big_sky,Big Sky Conference,130,E Washington,1186,CS Sacramento,1170
2015,big_sky,Big Sky Conference,130,Montana,1285,Northern Arizona,1319
2015,big_sky,Big Sky Conference,131,E Washington,1186,Montana,1285
2015,big_south,Big South Conference,121,Gardner Webb,1205,Campbell,1144
2015,big_south,Big South Conference,121,Longwood,1255,Presbyterian,1342
2015,big_south,Big South Conference,121,UNC Asheville,1421,Liberty,1251
2015,big_south,Big South Conference,123,Coastal Car,1157,UNC Asheville,1421
2015,big_south,Big South Conference,123,Gardner Webb,1205,High Point,1219
2015,big_south,Big South Conference,123,Longwood,1255,Charleston So,1149
2015,big_south,Big South Conference,123,Winthrop,1457,Radford,1347
2015,big_south,Big South Conference,124,Coastal Car,1157,Gardner Webb,1205
2015,big_south,Big South Conference,124,Winthrop,1457,Longwood,1255
2015,big_south,Big South Conference,125,Coastal Car,1157,Winthrop,1457
2015,big_ten,Big Ten Conference,128,Minnesota,1278,Rutgers,1353
2015,big_ten,Big Ten Conference,128,Penn St.,1336,Nebraska,1304
2015,big_ten,Big Ten Conference,129,Indiana,1231,Northwestern,1321
2015,big_ten,Big Ten Conference,129,Michigan,1276,Illinois,1228
2015,big_ten,Big Ten Conference,129,Ohio St.,1326,Minnesota,1278
2015,big_ten,Big Ten Conference,129,Penn St.,1336,Iowa,1234
2015,big_ten,Big Ten Conference,130,Maryland,1268,Indiana,1231
2015,big_ten,Big Ten Conference,130,Michigan St.,1277,Ohio St.,1326
2015,big_ten,Big Ten Conference,130,Purdue,1345,Penn St.,1336
2015,big_ten,Big Ten Conference,130,Wisconsin,1458,Michigan,1276
2015,big_ten,Big Ten Conference,131,Michigan St.,1277,Maryland,1268
2015,big_ten,Big Ten Conference,131,Wisconsin,1458,Purdue,1345
2015,big_ten,Big Ten Conference,132,Wisconsin,1458,Michigan St.,1277
2015,big_twelve,Big 12 Conference,128,TCU,1395,Kansas St.,1243
2015,big_twelve,Big 12 Conference,128,Texas,1400,Texas Tech,1403
2015,big_twelve,Big 12 Conference,129,Baylor,1124,West Virginia,1452
2015,big_twelve,Big 12 Conference,129,Iowa St.,1235,Texas,1400
2015,big_twelve,Big 12 Conference,129,Kansas,1242,TCU,1395
2015,big_twelve,Big 12 Conference,129,Oklahoma,1328,Oklahoma St.,1329
2015,big_twelve,Big 12 Conference,130,Iowa St.,1235,Oklahoma,1328
2015,big_twelve,Big 12 Conference,130,Kansas,1242,Baylor,1124
2015,big_twelve,Big 12 Conference,131,Iowa St.,1235,Kansas,1242
2015,big_west,Big West Conference,129,Hawaii,1218,Long Beach St.,1253
2015,big_west,Big West Conference,129,UC Santa Barbara,1364,Cal Poly,1142
2015,big_west,Big West Conference,129,UC Davis,1413,CS Northridge,1169
2015,big_west,Big West Conference,129,UC Irvine,1414,UC Riverside,1415
2015,big_west,Big West Conference,130,Hawaii,1218,UC Davis,1413
2015,big_west,Big West Conference,130,UC Irvine,1414,UC Santa Barbara,1364
2015,big_west,Big West Conference,131,UC Irvine,1414,Hawaii,1218
2015,caa,Coastal Athletic Association,123,Col Charleston,1158,Drexel,1180
2015,caa,Coastal Athletic Association,123,Elon,1189,Towson,1406
2015,caa,Coastal Athletic Association,124,Hofstra,1220,James Madison,1241
2015,caa,Coastal Athletic Association,124,Northeastern,1318,Delaware,1174
2015,caa,Coastal Athletic Association,124,UNC Wilmington,1423,Col Charleston,1158
2015,caa,Coastal Athletic Association,124,William & Mary,1456,Elon,1189
2015,caa,Coastal Athletic Association,125,Northeastern,1318,UNC Wilmington,1423
2015,caa,Coastal Athletic Association,125,William & Mary,1456,Hofstra,1220
2015,caa,Coastal Athletic Association,126,Northeastern,1318,William & Mary,1456
2015,cusa,Conference USA,128,Florida Intl,1198,UT San Antonio,1427
2015,cusa,Conference USA,128,MTSU,1292,Charlotte,1150
2015,cusa,Conference USA,128,Rice,1349,North Texas,1317
2015,cusa,Conference USA,128,WKU,1443,Marshall,1267
2015,cusa,Conference USA,129,Louisiana Tech,1256,Rice,1349
2015,cusa,Conference USA,129,MTSU,1292,Old Dominion,1330
2015,cusa,Conference USA,129,UAB,1412,WKU,1443
2015,cusa,Conference USA,129,UTEP,1431,Florida Intl,1198
2015,cusa,Conference USA,130,MTSU,1292,UTEP,1431
2015,cusa,Conference USA,130,UAB,1412,Louisiana Tech,1256
2015,cusa,Conference USA,131,UAB,1412,MTSU,1292
2015,horizon,Horizon League,120,Detroit,1178,Youngstown St.,1464
2015,horizon,Horizon League,120,IL Chicago,1227,Wright St.,1460
2015,horizon,Horizon League,123,Cleveland St.,1156,Detroit,1178
2015,horizon,Horizon League,123,IL Chicago,1227,Oakland,1324
2015,horizon,Horizon League,124,Valparaiso,1434,Cleveland St.,1156
2015,horizon,Horizon League,124,WI Green Bay,1453,IL Chicago,1227
2015,horizon,Horizon League,127,Valparaiso,1434,WI Green Bay,1453
2015,maac,Metro Atlantic Athletic Conference,122,Marist,1265,Quinnipiac,1346
2015,maac,Metro Atlantic Athletic Conference,122,Siena,1373,Niagara,1310
2015,maac,Metro Atlantic Athletic Conference,122,Saint Peter's,1389,Fairfield,1193
2015,maac,Metro Atlantic Athletic Conference,124,Iona,1233,Siena,1373
2015,maac,Metro Atlantic Athletic Conference,124,Manhattan,1264,Marist,1265
2015,maac,Metro Atlantic Athletic Conference,124,Monmouth NJ,1284,Canisius,1145
2015,maac,Metro Atlantic Athletic Conference,124,Saint Peter's,1389,Rider,1351
2015,maac,Metro Atlantic Athletic Conference,125,Iona,1233,Monmouth NJ,1284
2015,maac,Metro Atlantic Athletic Conference,125,Manhattan,1264,Saint Peter's,1389
2015,maac,Metro Atlantic Athletic Conference,126,Manhattan,1264,Iona,1233
2015,mac,Mid-American Conference,126,Akron,1103,N Illinois,1296
2015,mac,Mid-American Conference,126,Bowling Green,1132,Ball St.,1123
2015,mac,Mid-American Conference,126,E Michigan,1185,Miami OH,1275
2015,mac,Mid-American Conference,126,W Michigan,1444,Ohio,1325
2015,mac,Mid-American Conference,128,Akron,1103,W Michigan,1444
2015,mac,Mid-American Conference,128,E Michigan,1185,Bowling Green,1132
2015,mac,Mid-American Conference,129,Akron,1103,Kent,1245
2015,mac,Mid-American Conference,129,Toledo,1405,E Michigan,1185
2015,mac,Mid-American Conference,130,Buffalo,1138,Akron,1103
2015,mac,Mid-American Conference,130,C Michigan,1141,Toledo,1405
2015,mac,Mid-American Conference,131,Buffalo,1138,C Michigan,1141
2015,meac,Mid-Eastern Athletic Conference,126,Delaware St.,1175,Savannah St.,1366
2015,meac,Mid-Eastern Athletic Conference,126,Hampton,1214,Morgan St.,1288
2015,meac,Mid-Eastern Athletic Conference,127,Coppin St.,1164,Bethune-Cookman,1126
2015,meac,Mid-Eastern Athletic Conference,127,S Carolina St.,1354,NC A&T,1299
2015,meac,Mid-Eastern Athletic Conference,128,NC Central,1300,Coppin St.,1164
2015,meac,Mid-Eastern Athletic Conference,128,Norfolk St.,1313,S Carolina St.,1354
2015,meac,Mid-Eastern Athletic Conference,129,Delaware St.,1175,Howard,1224
2015,meac,Mid-Eastern Athletic Conference,129,Hampton,1214,MD E Shore,1271
2015,meac,Mid-Eastern Athletic Conference,130,Delaware St.,1175,NC Central,1300
2015,meac,Mid-Eastern Athletic Conference,130,Hampton,1214,Norfolk St.,1313
2015,meac,Mid-Eastern Athletic Conference,131,Hampton,1214,Delaware St.,1175
2015,mvc,Missouri Valley Conference,122,Bradley,1133,Drake,1179
2015,mvc,Missouri Valley Conference,122,S Illinois,1356,Missouri St.,1283
2015,mvc,Missouri Valley Conference,123,Illinois St.,1229,Evansville,1191
2015,mvc,Missouri Valley Conference,123,Loyola-Chicago,1260,Indiana St.,1232
2015,mvc,Missouri Valley Conference,123,Northern Iowa,1320,Bradley,1133
2015,mvc,Missouri Valley Conference,123,Wichita St.,1455,S Illinois,1356
2015,mvc,Missouri Valley Conference,124,Illinois St.,1229,Wichita St.,1455
2015,mvc,Missouri Valley Conference,124,Northern Iowa,1320,Loyola-Chicago,1260
2015,mvc,Missouri Valley Conference,125,Northern Iowa,1320,Illinois St.,1229
2015,mwc,Mountain West Conference,128,Air Force,1102,New Mexico,1307
2015,mwc,Mountain West Conference,128,UNLV,1424,Nevada,1305
2015,mwc,Mountain West Conference,129,Boise St.,1129,Air Force,1102
2015,mwc,Mountain West Conference,129,Colorado St.,1161,Fresno St.,1201
2015,mwc,Mountain West Conference,129,San Diego St.,1361,UNLV,1424
2015,mwc,Mountain West Conference,129,Wyoming,1461,Utah St.,1429
2015,mwc,Mountain West Conference,130,San Diego St.,1361,Colorado St.,1161
2015,mwc,Mountain West Conference,130,Wyoming,1461,Boise St.,1129
2015,mwc,Mountain West Conference,131,Wyoming,1461,San Diego St.,1361
2015,nec,Northeast Conference,121,Bryant,1136,Sacred Heart,1357
2015,nec,Northeast Conference,121,Robert Morris,1352,Wagner,1447
2015,nec,Northeast Conference,121,Saint Francis NY,1383,LIU Brooklyn,1254
2015,nec,Northeast Conference,121,Saint Francis PA,1384,Mt St. Mary's,1291
2015,nec,Northeast Conference,124,Robert Morris,1352,Bryant,1136
2015,nec,Northeast Conference,124,Saint Francis NY,1383,Saint Francis PA,1384
2015,nec,Northeast Conference,127,Robert Morris,1352,Saint Francis NY,1383
2015,ovc,Ohio Valley Conference,121,E Illinois,1183,SIUE,1188
2015,ovc,Ohio Valley Conference,121,Morehead St.,1287,SE Missouri St.,1369
2015,ovc,Ohio Valley Conference,122,Belmont,1125,E Illinois,1183
2015,ovc,Ohio Valley Conference,122,Morehead St.,1287,TN Martin,1404
2015,ovc,Ohio Valley Conference,123,Belmont,1125,E Kentucky,1184
2015,ovc,Ohio Valley Conference,123,Murray St.,1293,Morehead St.,1287
2015,ovc,Ohio Valley Conference,124,Belmont,1125,Murray St.,1293
2015,pac_twelve,Pacific-12 Conference,128,California,1143,Washington St.,1450
2015,pac_twelve,Pacific-12 Conference,128,Colorado,1160,Oregon St.,1333
2015,pac_twelve,Pacific-12 Conference,128,Stanford,1390,Washington,1449
2015,pac_twelve,Pacific-12 Conference,128,USC,1425,Arizona St.,1113
2015,pac_twelve,Pacific-12 Conference,129,Arizona,1112,California,1143
2015,pac_twelve,Pacific-12 Conference,129,Oregon,1332,Colorado,1160
