Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT
2000,138,UCLA,1417,105,Maryland,1268,70,0
2000,138,Wisconsin,1458,66,Arizona,1112,59,0
2000,139,Duke,1181,69,Kansas,1242,64,0
2000,139,Florida,1196,93,Illinois,1228,76,0
2000,139,Miami FL,1274,75,Ohio St.,1326,62,0
2000,139,North Carolina,1314,60,Stanford,1390,53,0
2000,139,Oklahoma St.,1329,75,Pepperdine,1337,67,0
2000,139,Seton Hall,1371,67,Temple,1396,65,1
2000,139,Tennessee,1397,65,Connecticut,1163,51,0
2000,139,Tulsa,1409,69,Cincinnati,1153,61,0
2000,143,Iowa St.,1235,80,UCLA,1417,56,0
2000,143,Michigan St.,1277,75,Syracuse,1393,58,0
2000,143,Purdue,1345,75,Gonzaga,1211,66,0
2000,143,Wisconsin,1458,61,LSU,1261,48,0
2000,144,Florida,1196,87,Duke,1181,78,0
2000,144,North Carolina,1314,74,Tennessee,1397,69,0
2000,144,Oklahoma St.,1329,68,Seton Hall,1371,66,0
2000,144,Tulsa,1409,80,Miami FL,1274,71,0
2000,145,Michigan St.,1277,75,Iowa St.,1235,64,0
2000,145,Wisconsin,1458,64,Purdue,1345,60,0
2000,146,Florida,1196,77,Oklahoma St.,1329,65,0
2000,146,North Carolina,1314,59,Tulsa,1409,55,0
2000,152,Florida,1196,71,North Carolina,1314,59,0
2000,152,Michigan St.,1277,53,Wisconsin,1458,41,0
2000,154,Michigan St.,1277,89,Florida,1196,76,0
2001,134,Northwestern LA,1322,71,Winthrop,1457,67,0
2001,136,Boston College,1130,68,Southern Utah,1381,65,0
2001,136,Cincinnati,1153,84,BYU,1140,59,0
2001,136,Duke,1181,95,Monmouth NJ,1284,52,0
2001,136,Georgetown,1207,63,Arkansas,1116,61,0
2001,136,Georgia St.,1209,50,Wisconsin,1458,49,0
2001,136,Hampton,1214,58,Iowa St.,1235,57,0
2001,136,Iowa,1234,69,Creighton,1166,56,0
2001,136,Kent,1245,77,Indiana,1231,73,0
2001,136,Kentucky,1246,72,Holy Cross,1221,68,0
2001,136,Maryland,1268,83,George Mason,1206,80,0
2001,136,Missouri,1281,70,Georgia,1208,68,0
2001,136,Saint Joseph's,1386,66,Georgia Tech,1210,62,0
2001,136,Stanford,1390,89,UNC Greensboro,1422,60,0
2001,136,UCLA,1417,61,Hofstra,1220,48,0
2001,136,USC,1425,69,Oklahoma St.,1329,54,0
2001,136,Utah St.,1429,77,Ohio St.,1326,68,1
2001,137,Arizona,1112,101,E Illinois,1183,76,0
2001,137,Butler,1139,79,Wake Forest,1448,63,0
2001,137,Charlotte,1150,70,Tennessee,1397,63,0
2001,137,Florida,1196,69,WKU,1443,56,0
2001,137,Fresno St.,1201,82,California,1143,70,0
2001,137,Gonzaga,1211,86,Virginia,1438,85,0
2001,137,Illinois,1228,96,Northwestern LA,1322,54,0
2001,137,Indiana St.,1232,70,Oklahoma,1328,68,1
2001,137,Kansas,1242,99,CS Northridge,1169,75,0
2001,137,Michigan St.,1277,69,Alabama St.,1106,35,0
2001,137,Mississippi,1279,72,Iona,1233,70,0
2001,137,North Carolina,1314,70,Princeton,1343,48,0
2001,137,Notre Dame,1323,83,Xavier,1462,71,0
2001,137,Penn St.,1336,69,Providence,1344,59,0
2001,137,Syracuse,1393,79,Hawaii,1218,69,0
2001,137,Temple,1396,79,Texas,1400,65,0
2001,138,Cincinnati,1153,66,Kent,1245,43,0
2001,138,Duke,1181,94,Missouri,1281,81,0
2001,138,Georgetown,1207,76,Hampton,1214,57,0
2001,138,Kentucky,1246,92,Iowa,1234,79,0
2001,138,Maryland,1268,79,Georgia St.,1209,60,0
2001,138,Stanford,1390,90,Saint Joseph's,1386,83,0
2001,138,UCLA,1417,75,Utah St.,1429,50,0
2001,138,USC,1425,74,Boston College,1130,71,0
2001,139,Arizona,1112,73,Butler,1139,52,0
2001,139,Gonzaga,1211,85,Indiana St.,1232,68,0
2001,139,Illinois,1228,79,Charlotte,1150,61,0
2001,139,Kansas,1242,87,Syracuse,1393,58,0
2001,139,Michigan St.,1277,81,Fresno St.,1201,65,0
2001,139,Mississippi,1279,59,Notre Dame,1323,56,0
2001,139,Penn St.,1336,82,North Carolina,1314,74,0
2001,139,Temple,1396,75,Florida,1196,54,0
2001,143,Duke,1181,76,UCLA,1417,63,0
2001,143,Maryland,1268,76,Georgetown,1207,66,0
2001,143,Stanford,1390,78,Cincinnati,1153,65,0
2001,143,USC,1425,80,Kentucky,1246,76,0
2001,144,Arizona,1112,66,Mississippi,1279,56,0
2001,144,Illinois,1228,80,Kansas,1242,64,0
2001,144,Michigan St.,1277,77,Gonzaga,1211,62,0
2001,144,Temple,1396,84,Penn St.,1336,72,0
2001,145,Duke,1181,79,USC,1425,69,0
2001,145,Maryland,1268,87,Stanford,1390,73,0
2001,146,Arizona,1112,87,Illinois,1228,81,0
2001,146,Michigan St.,1277,69,Temple,1396,62,0
2001,152,Arizona,1112,80,Michigan St.,1277,61,0
2001,152,Duke,1181,95,Maryland,1268,84,0
2001,154,Duke,1181,82,Arizona,1112,72,0
2002,134,Siena,1373,81,Alcorn St.,1108,77,0
2002,136,Alabama,1104,86,FL Atlantic,1194,78,0
2002,136,Arizona,1112,86,UC Santa Barbara,1364,81,0
2002,136,Duke,1181,84,Winthrop,1457,37,0
2002,136,Indiana,1231,75,Utah,1428,56,0
2002,136,Kansas,1242,70,Holy Cross,1221,59,0
2002,136,Kent,1245,69,Oklahoma St.,1329,61,0
2002,136,Kentucky,1246,83,Valparaiso,1434,68,0
2002,136,Missouri,1281,93,Miami FL,1274,80,0
2002,136,Notre Dame,1323,82,Charlotte,1150,63,0
2002,136,Ohio St.,1326,69,Davidson,1172,64,0
2002,136,Oregon,1332,81,Montana,1285,62,0
2002,136,Stanford,1390,84,WKU,1443,68,0
2002,136,Tulsa,1409,71,Marquette,1266,69,0
2002,136,UNC Wilmington,1423,93,USC,1425,89,1
2002,136,Wake Forest,1448,83,Pepperdine,1337,74,0
2002,136,Wyoming,1461,73,Gonzaga,1211,66,0
2002,137,California,1143,82,Penn,1335,75,0
2002,137,Cincinnati,1153,90,Boston Univ,1131,52,0
2002,137,Connecticut,1163,78,Hampton,1214,67,0
2002,137,Creighton,1166,83,Florida,1196,82,2
2002,137,Georgia,1208,85,Murray St.,1293,68,0
2002,137,Illinois,1228,93,San Diego St.,1361,64,0
2002,137,Maryland,1268,85,Siena,1373,70,0
2002,137,Mississippi St.,1280,70,McNeese St.,1270,58,0
2002,137,NC State,1301,69,Michigan St.,1277,58,0
2002,137,Oklahoma,1328,71,IL Chicago,1227,63,0
2002,137,Pittsburgh,1338,71,Central Conn,1148,54,0
2002,137,S Illinois,1356,76,Texas Tech,1403,68,0
2002,137,Texas,1400,70,Boston College,1130,57,0
2002,137,UCLA,1417,80,Mississippi,1279,58,0
2002,137,Wisconsin,1458,80,St. John's,1385,70,0
2002,137,Xavier,1462,70,Hawaii,1218,58,0
2002,138,Arizona,1112,68,Wyoming,1461,60,0
2002,138,Duke,1181,84,Notre Dame,1323,77,0
2002,138,Indiana,1231,76,UNC Wilmington,1423,67,0
2002,138,Kansas,1242,86,Stanford,1390,63,0
2002,138,Kent,1245,71,Alabama,1104,58,0
2002,138,Kentucky,1246,87,Tulsa,1409,82,0
2002,138,Missouri,1281,83,Ohio St.,1326,67,0
2002,138,Oregon,1332,92,Wake Forest,1448,87,0
2002,139,Connecticut,1163,77,NC State,1301,74,0
2002,139,Illinois,1228,72,Creighton,1166,60,0
2002,139,Maryland,1268,87,Wisconsin,1458,57,0
2002,139,Oklahoma,1328,78,Xavier,1462,65,0
2002,139,Pittsburgh,1338,63,California,1143,50,0
2002,139,S Illinois,1356,77,Georgia,1208,75,0
2002,139,Texas,1400,68,Mississippi St.,1280,64,0
2002,139,UCLA,1417,105,Cincinnati,1153,101,2
2002,143,Indiana,1231,74,Duke,1181,73,0
2002,143,Kent,1245,78,Pittsburgh,1338,73,1
2002,143,Missouri,1281,82,UCLA,1417,73,0
2002,143,Oklahoma,1328,88,Arizona,1112,67,0
2002,144,Connecticut,1163,71,S Illinois,1356,59,0
2002,144,Kansas,1242,73,Illinois,1228,69,0
2002,144,Maryland,1268,78,Kentucky,1246,68,0
2002,144,Oregon,1332,72,Texas,1400,70,0
2002,145,Indiana,1231,81,Kent,1245,69,0
2002,145,Oklahoma,1328,81,Missouri,1281,75,0
2002,146,Kansas,1242,104,Oregon,1332,86,0
2002,146,Maryland,1268,90,Connecticut,1163,82,0
2002,152,Indiana,1231,73,Oklahoma,1328,64,0
2002,152,Maryland,1268,97,Kansas,1242,88,0
2002,154,Maryland,1268,64,Indiana,1231,52,0
2003,134,UNC Asheville,1421,92,TX Southern,1411,84,1
2003,136,Arizona,1112,80,Vermont,1436,51,0
2003,136,Arizona St.,1113,84,Memphis,1272,71,0
2003,136,C Michigan,1141,79,Creighton,1166,73,0
2003,136,California,1143,76,NC State,1301,74,1
2003,136,Connecticut,1163,58,BYU,1140,53,0
2003,136,Duke,1181,67,Colorado St.,1161,57,0
2003,136,Gonzaga,1211,74,Cincinnati,1153,69,0
2003,136,Illinois,1228,65,WKU,1443,60,0
2003,136,Kansas,1242,64,Utah St.,1429,61,0
2003,136,Marquette,1266,72,Holy Cross,1221,68,0
2003,136,Missouri,1281,72,S Illinois,1356,71,0
2003,136,Notre Dame,1323,70,WI Milwaukee,1454,69,0
2003,136,Oklahoma,1328,71,S Carolina St.,1354,54,0
2003,136,Stanford,1390,77,San Diego,1360,69,0
2003,136,Tulsa,1409,84,Dayton,1173,71,0
2003,136,Wisconsin,1458,81,Weber St.,1451,74,0
2003,137,Auburn,1120,65,Saint Joseph's,1386,63,1
2003,137,Butler,1139,47,Mississippi St.,1280,46,0
2003,137,Florida,1196,85,Sam Houston St.,1358,55,0
2003,137,Indiana,1231,67,Alabama,1104,62,0
2003,137,Kentucky,1246,95,IUPUI,1237,64,0
2003,137,Louisville,1257,86,Austin Peay,1122,64,0
2003,137,Maryland,1268,75,UNC Wilmington,1423,73,0
2003,137,Michigan St.,1277,79,Colorado,1160,64,0
2003,137,Oklahoma St.,1329,77,Penn,1335,63,0
2003,137,Pittsburgh,1338,87,Wagner,1447,61,0
2003,137,Purdue,1345,80,LSU,1261,56,0
2003,137,Syracuse,1393,76,Manhattan,1264,65,0
2003,137,Texas,1400,82,UNC Asheville,1421,61,0
2003,137,Utah,1428,60,Oregon,1332,58,0
2003,137,Wake Forest,1448,76,ETSU,1190,73,0
2003,137,Xavier,1462,71,Troy,1407,59,0
2003,138,Arizona,1112,96,Gonzaga,1211,95,2
2003,138,Connecticut,1163,85,Stanford,1390,74,0
2003,138,Duke,1181,86,C Michigan,1141,60,0
2003,138,Kansas,1242,108,Arizona St.,1113,76,0
2003,138,Marquette,1266,101,Missouri,1281,92,1
2003,138,Notre Dame,1323,68,Illinois,1228,60,0
2003,138,Oklahoma,1328,74,California,1143,65,0
2003,138,Wisconsin,1458,61,Tulsa,1409,60,0
2003,139,Auburn,1120,68,Wake Forest,1448,62,0
2003,139,Butler,1139,79,Louisville,1257,71,0
2003,139,Kentucky,1246,74,Utah,1428,54,0
2003,139,Maryland,1268,77,Xavier,1462,64,0
2003,139,Michigan St.,1277,68,Florida,1196,46,0
2003,139,Pittsburgh,1338,74,Indiana,1231,52,0
2003,139,Syracuse,1393,68,Oklahoma St.,1329,56,0
2003,139,Texas,1400,77,Purdue,1345,67,0
2003,143,Arizona,1112,88,Notre Dame,1323,71,0
2003,143,Kansas,1242,69,Duke,1181,65,0
2003,143,Kentucky,1246,63,Wisconsin,1458,57,0
2003,143,Marquette,1266,77,Pittsburgh,1338,74,0
2003,144,Michigan St.,1277,60,Maryland,1268,58,0
2003,144,Oklahoma,1328,65,Butler,1139,54,0
2003,144,Syracuse,1393,79,Auburn,1120,78,0
2003,144,Texas,1400,82,Connecticut,1163,78,0
2003,145,Kansas,1242,78,Arizona,1112,75,0
2003,145,Marquette,1266,83,Kentucky,1246,69,0
2003,146,Syracuse,1393,63,Oklahoma,1328,47,0
2003,146,Texas,1400,85,Michigan St.,1277,76,0
2003,152,Kansas,1242,94,Marquette,1266,61,0
2003,152,Syracuse,1393,95,Texas,1400,84,0
2003,154,Syracuse,1393,81,Kansas,1242,78,0
2004,134,Florida A&M,1197,72,Lehigh,1250,57,0
2004,136,Alabama,1104,65,S Illinois,1356,64,0
2004,136,Connecticut,1163,70,Vermont,1436,53,0
2004,136,DePaul,1177,76,Dayton,1173,69,2
2004,136,Duke,1181,96,Alabama St.,1106,61,0
2004,136,Gonzaga,1211,76,Valparaiso,1434,49,0
2004,136,Manhattan,1264,75,Florida,1196,60,0
2004,136,Maryland,1268,86,UTEP,1431,83,0
2004,136,Nevada,1305,72,Michigan St.,1277,66,0
2004,136,North Carolina,1314,63,Air Force,1102,52,0
2004,136,Seton Hall,1371,80,Arizona,1112,76,0
2004,136,Saint Joseph's,1386,82,Liberty,1251,63,0
2004,136,Stanford,1390,71,UT San Antonio,1427,45,0
2004,136,Syracuse,1393,80,BYU,1140,75,0
2004,136,Texas,1400,66,Princeton,1343,49,0
2004,136,Texas Tech,1403,76,Charlotte,1150,73,0
2004,136,Wake Forest,1448,79,VCU,1433,78,0
2004,137,Boston College,1130,58,Utah,1428,51,0
2004,137,Cincinnati,1153,80,ETSU,1190,77,0
2004,137,Georgia Tech,1210,65,Northern Iowa,1320,60,0
2004,137,Illinois,1228,72,Murray St.,1293,53,0
2004,137,Kansas,1242,78,IL Chicago,1227,53,0
2004,137,Kentucky,1246,96,Florida A&M,1197,76,0
2004,137,Memphis,1272,59,South Carolina,1376,43,0
2004,137,Mississippi St.,1280,85,Monmouth NJ,1284,52,0
2004,137,NC State,1301,61,Louisiana,1418,52,0
2004,137,Oklahoma St.,1329,75,E Washington,1186,56,0
2004,137,Pacific,1334,66,Providence,1344,58,0
2004,137,Pittsburgh,1338,53,UCF,1416,44,0
2004,137,UAB,1412,102,Washington,1449,100,0
2004,137,Vanderbilt,1435,71,W Michigan,1444,58,0
2004,137,Wisconsin,1458,76,Richmond,1350,64,0
2004,137,Xavier,1462,80,Louisville,1257,70,0
2004,138,Alabama,1104,70,Stanford,1390,67,0
2004,138,Connecticut,1163,72,DePaul,1177,55,0
2004,138,Duke,1181,90,Seton Hall,1371,62,0
2004,138,Nevada,1305,91,Gonzaga,1211,72,0
2004,138,Saint Joseph's,1386,70,Texas Tech,1403,65,0
2004,138,Syracuse,1393,72,Maryland,1268,70,0
2004,138,Texas,1400,78,North Carolina,1314,75,0
2004,138,Wake Forest,1448,84,Manhattan,1264,80,0
2004,139,Georgia Tech,1210,57,Boston College,1130,54,0
2004,139,Illinois,1228,92,Cincinnati,1153,68,0
2004,139,Kansas,1242,78,Pacific,1334,63,0
2004,139,Oklahoma St.,1329,70,Memphis,1272,53,0
2004,139,Pittsburgh,1338,59,Wisconsin,1458,55,0
2004,139,UAB,1412,76,Kentucky,1246,75,0
2004,139,Vanderbilt,1435,75,NC State,1301,73,0
2004,139,Xavier,1462,89,Mississippi St.,1280,74,0
2004,143,Alabama,1104,80,Syracuse,1393,71,0
2004,143,Connecticut,1163,73,Vanderbilt,1435,53,0
2004,143,Oklahoma St.,1329,63,Pittsburgh,1338,51,0
2004,143,Saint Joseph's,1386,84,Wake Forest,1448,80,0
2004,144,Duke,1181,72,Illinois,1228,62,0
2004,144,Georgia Tech,1210,72,Nevada,1305,67,0
2004,144,Kansas,1242,100,UAB,1412,74,0
2004,144,Xavier,1462,79,Texas,1400,71,0
2004,145,Connecticut,1163,87,Alabama,1104,71,0
2004,145,Oklahoma St.,1329,64,Saint Joseph's,1386,62,0
2004,146,Duke,1181,66,Xavier,1462,63,0
2004,146,Georgia Tech,1210,79,Kansas,1242,71,1
2004,152,Connecticut,1163,79,Duke,1181,78,0
2004,152,Georgia Tech,1210,67,Oklahoma St.,1329,65,0
2004,154,Connecticut,1163,82,Georgia Tech,1210,73,0
2005,134,Oakland,1324,79,Alabama A&M,1105,69,0
2005,136,Arizona,1112,66,Utah St.,1429,53,0
2005,136,Boston College,1130,85,Penn,1335,65,0
2005,136,Cincinnati,1153,76,Iowa,1234,64,0
2005,136,Gonzaga,1211,74,Winthrop,1457,64,0
2005,136,Illinois,1228,67,F Dickinson,1192,55,0
2005,136,Kentucky,1246,72,E Kentucky,1184,64,0
2005,136,Nevada,1305,61,Texas,1400,57,0
2005,136,Oklahoma,1328,84,Niagara,1310,67,0
2005,136,Pacific,1334,79,Pittsburgh,1338,71,0
2005,136,Texas Tech,1403,78,UCLA,1417,66,0
2005,136,UAB,1412,82,LSU,1261,68,0
2005,136,Utah,1428,60,UTEP,1431,54,0
2005,136,Wake Forest,1448,70,Chattanooga,1151,54,0
2005,136,Washington,1449,88,Montana,1285,77,0
2005,136,West Virginia,1452,63,Creighton,1166,61,0
2005,136,WI Milwaukee,1454,83,Alabama,1104,73,0
2005,137,Bucknell,1137,64,Kansas,1242,63,0
2005,137,Connecticut,1163,77,UCF,1416,71,0
2005,137,Duke,1181,57,Delaware St.,1175,46,0
2005,137,Florida,1196,67,Ohio,1325,62,0
2005,137,Georgia Tech,1210,80,G Washington,1203,68,0
2005,137,Iowa St.,1235,64,Minnesota,1278,53,0
2005,137,Louisville,1257,68,Louisiana,1418,62,0
2005,137,Michigan St.,1277,89,Old Dominion,1330,81,0
2005,137,Mississippi St.,1280,93,Stanford,1390,70,0
2005,137,NC State,1301,75,Charlotte,1150,63,0
2005,137,North Carolina,1314,96,Oakland,1324,68,0
2005,137,Oklahoma St.,1329,63,SE Louisiana,1368,50,0
2005,137,S Illinois,1356,65,Saint Mary's,1388,56,0
2005,137,Vermont,1436,60,Syracuse,1393,57,1
2005,137,Villanova,1437,55,New Mexico,1307,47,0
2005,137,Wisconsin,1458,57,Northern Iowa,1320,52,0
2005,138,Arizona,1112,85,UAB,1412,63,0
2005,138,Illinois,1228,71,Nevada,1305,59,0
2005,138,Kentucky,1246,69,Cincinnati,1153,60,0
2005,138,Texas Tech,1403,71,Gonzaga,1211,69,0
2005,138,Utah,1428,67,Oklahoma,1328,58,0
2005,138,Washington,1449,97,Pacific,1334,79,0
2005,138,West Virginia,1452,111,Wake Forest,1448,105,2
2005,138,WI Milwaukee,1454,83,Boston College,1130,75,0
2005,139,Duke,1181,63,Mississippi St.,1280,55,0
2005,139,Louisville,1257,76,Georgia Tech,1210,54,0
2005,139,Michigan St.,1277,72,Vermont,1436,61,0
2005,139,NC State,1301,65,Connecticut,1163,62,0
2005,139,North Carolina,1314,92,Iowa St.,1235,65,0
2005,139,Oklahoma St.,1329,85,S Illinois,1356,77,0
2005,139,Villanova,1437,76,Florida,1196,65,0
2005,139,Wisconsin,1458,71,Bucknell,1137,62,0
2005,143,Arizona,1112,79,Oklahoma St.,1329,78,0
2005,143,Illinois,1228,77,WI Milwaukee,1454,63,0
2005,143,Louisville,1257,93,Washington,1449,79,0
2005,143,West Virginia,1452,65,Texas Tech,1403,60,0
2005,144,Kentucky,1246,62,Utah,1428,52,0
2005,144,Michigan St.,1277,78,Duke,1181,68,0
2005,144,North Carolina,1314,67,Villanova,1437,66,0
2005,144,Wisconsin,1458,65,NC State,1301,56,0
2005,145,Illinois,1228,90,Arizona,1112,89,1
2005,145,Louisville,1257,93,West Virginia,1452,85,1
2005,146,Michigan St.,1277,94,Kentucky,1246,88,2
2005,146,North Carolina,1314,88,Wisconsin,1458,82,0
2005,152,Illinois,1228,72,Louisville,1257,57,0
2005,152,North Carolina,1314,87,Michigan St.,1277,71,0
2005,154,North Carolina,1314,75,Illinois,1228,70,0
2006,134,Monmouth NJ,1284,71,Hampton,1214,49,0
2006,136,Alabama,1104,90,Marquette,1266,85,0
2006,136,Boston College,1130,88,Pacific,1334,76,2
2006,136,Duke,1181,70,Southern Univ,1380,54,0
2006,136,Florida,1196,76,South Alabama,1375,50,0
2006,136,G Washington,1203,88,UNC Wilmington,1423,85,1
2006,136,Gonzaga,1211,79,Xavier,1462,75,0
2006,136,Illinois,1228,78,Air Force,1102,69,0
2006,136,Indiana,1231,87,San Diego St.,1361,83,0
2006,136,LSU,1261,80,Iona,1233,64,0
2006,136,Montana,1285,87,Nevada,1305,79,0
2006,136,Tennessee,1397,63,Winthrop,1457,61,0
2006,136,Texas A&M,1401,66,Syracuse,1393,58,0
2006,136,UCLA,1417,78,Belmont,1125,44,0
2006,136,Washington,1449,75,Utah St.,1429,61,0
2006,136,WI Milwaukee,1454,82,Oklahoma,1328,74,0
2006,136,Wichita St.,1455,86,Seton Hall,1371,66,0
2006,137,Arizona,1112,94,Wisconsin,1458,75,0
2006,137,Bradley,1133,77,Kansas,1242,73,0
2006,137,Bucknell,1137,59,Arkansas,1116,55,0
2006,137,Connecticut,1163,72,SUNY Albany,1107,59,0
2006,137,George Mason,1206,75,Michigan St.,1277,65,0
2006,137,Georgetown,1207,54,Northern Iowa,1320,49,0
2006,137,Kentucky,1246,69,UAB,1412,64,0
2006,137,Memphis,1272,94,Oral Roberts,1331,78,0
2006,137,NC State,1301,58,California,1143,52,0
2006,137,North Carolina,1314,69,Murray St.,1293,65,0
2006,137,Northwestern LA,1322,64,Iowa,1234,63,0
2006,137,Ohio St.,1326,70,Davidson,1172,62,0
2006,137,Pittsburgh,1338,79,Kent,1245,64,0
2006,137,Texas,1400,60,Penn,1335,52,0
2006,137,Villanova,1437,58,Monmouth NJ,1284,45,0
2006,137,West Virginia,1452,64,S Illinois,1356,46,0
2006,138,Boston College,1130,69,Montana,1285,56,0
2006,138,Duke,1181,74,G Washington,1203,61,0
2006,138,Florida,1196,82,WI Milwaukee,1454,60,0
2006,138,Gonzaga,1211,90,Indiana,1231,80,0
2006,138,LSU,1261,58,Texas A&M,1401,57,0
2006,138,UCLA,1417,62,Alabama,1104,59,0
2006,138,Washington,1449,67,Illinois,1228,64,0
2006,138,Wichita St.,1455,80,Tennessee,1397,73,0
2006,139,Bradley,1133,72,Pittsburgh,1338,66,0
2006,139,Connecticut,1163,87,Kentucky,1246,83,0
2006,139,George Mason,1206,65,North Carolina,1314,60,0
2006,139,Georgetown,1207,70,Ohio St.,1326,52,0
2006,139,Memphis,1272,72,Bucknell,1137,56,0
2006,139,Texas,1400,75,NC State,1301,54,0
2006,139,Villanova,1437,82,Arizona,1112,78,0
2006,139,West Virginia,1452,67,Northwestern LA,1322,54,0
2006,143,LSU,1261,62,Duke,1181,54,0
2006,143,Memphis,1272,80,Bradley,1133,64,0
2006,143,Texas,1400,74,West Virginia,1452,71,0
2006,143,UCLA,1417,73,Gonzaga,1211,71,0
2006,144,Connecticut,1163,98,Washington,1449,92,1
2006,144,Florida,1196,57,Georgetown,1207,53,0
2006,144,George Mason,1206,63,Wichita St.,1455,55,0
2006,144,Villanova,1437,60,Boston College,1130,59,1
2006,145,LSU,1261,70,Texas,1400,60,1
2006,145,UCLA,1417,50,Memphis,1272,45,0
2006,146,Florida,1196,75,Villanova,1437,62,0
2006,146,George Mason,1206,86,Connecticut,1163,84,1
2006,152,Florida,1196,73,George Mason,1206,58,0
2006,152,UCLA,1417,59,LSU,1261,45,0
2006,154,Florida,1196,73,UCLA,1417,57,0
2007,134,Niagara,1310,77,Florida A&M,1197,69,0
2007,136,Boston College,1130,84,Texas Tech,1403,75,0
2007,136,Butler,1139,57,Old Dominion,1330,46,0
2007,136,Georgetown,1207,80,Belmont,1125,55,0
2007,136,Indiana,1231,70,Gonzaga,1211,57,0
2007,136,Louisville,1257,78,Stanford,1390,58,0
2007,136,Maryland,1268,82,Davidson,1172,70,0
2007,136,Michigan St.,1277,61,Marquette,1266,49,0
2007,136,North Carolina,1314,86,E Kentucky,1184,65,0
2007,136,Ohio St.,1326,78,Central Conn,1148,57,0
2007,136,Pittsburgh,1338,79,Wright St.,1460,58,0
2007,136,Texas A&M,1401,68,Penn,1335,52,0
2007,136,UCLA,1417,70,Weber St.,1451,42,0
2007,136,VCU,1433,79,Duke,1181,77,0
2007,136,Vanderbilt,1435,77,G Washington,1203,44,0
2007,136,Washington St.,1450,70,Oral Roberts,1331,54,0
2007,136,Xavier,1462,79,BYU,1140,77,0
2007,137,Florida,1196,112,Jackson St.,1238,69,0
2007,137,Kansas,1242,107,Niagara,1310,67,0
2007,137,Kentucky,1246,67,Villanova,1437,58,0
2007,137,Memphis,1272,73,North Texas,1317,58,0
2007,137,Nevada,1305,77,Creighton,1166,71,1
2007,137,Oregon,1332,58,Miami OH,1275,56,0
2007,137,Purdue,1345,72,Arizona,1112,63,0
2007,137,S Illinois,1356,61,Holy Cross,1221,51,0
2007,137,Tennessee,1397,121,Long Beach St.,1253,86,0
2007,137,Texas,1400,79,New Mexico St.,1308,67,0
2007,137,UNLV,1424,67,Georgia Tech,1210,63,0
2007,137,USC,1425,77,Arkansas,1116,60,0
2007,137,Virginia,1438,84,SUNY Albany,1107,57,0
2007,137,Virginia Tech,1439,54,Illinois,1228,52,0
2007,137,Winthrop,1457,74,Notre Dame,1323,64,0
2007,137,Wisconsin,1458,76,TAM C. Christi,1394,63,0
2007,138,Butler,1139,62,Maryland,1268,59,0
2007,138,Georgetown,1207,62,Boston College,1130,55,0
2007,138,North Carolina,1314,81,Michigan St.,1277,67,0
2007,138,Ohio St.,1326,78,Xavier,1462,71,1
2007,138,Pittsburgh,1338,84,VCU,1433,79,1
2007,138,Texas A&M,1401,72,Louisville,1257,69,0
2007,138,UCLA,1417,54,Indiana,1231,49,0
2007,138,Vanderbilt,1435,78,Washington St.,1450,74,2
2007,139,Florida,1196,74,Purdue,1345,67,0
2007,139,Kansas,1242,88,Kentucky,1246,76,0
2007,139,Memphis,1272,78,Nevada,1305,62,0
2007,139,Oregon,1332,75,Winthrop,1457,61,0
2007,139,S Illinois,1356,63,Virginia Tech,1439,48,0
2007,139,Tennessee,1397,77,Virginia,1438,74,0
2007,139,UNLV,1424,74,Wisconsin,1458,68,0
2007,139,USC,1425,87,Texas,1400,68,0
2007,143,Kansas,1242,61,S Illinois,1356,58,0
2007,143,Memphis,1272,65,Texas A&M,1401,64,0
2007,143,Ohio St.,1326,85,Tennessee,1397,84,0
2007,143,UCLA,1417,64,Pittsburgh,1338,55,0
2007,144,Florida,1196,65,Butler,1139,57,0
2007,144,Georgetown,1207,66,Vanderbilt,1435,65,0
2007,144,North Carolina,1314,74,USC,1425,64,0
2007,144,Oregon,1332,76,UNLV,1424,72,0
2007,145,Ohio St.,1326,92,Memphis,1272,76,0
2007,145,UCLA,1417,68,Kansas,1242,55,0
2007,146,Florida,1196,85,Oregon,1332,77,0
2007,146,Georgetown,1207,96,North Carolina,1314,84,1
2007,152,Florida,1196,76,UCLA,1417,66,0
2007,152,Ohio St.,1326,67,Georgetown,1207,60,0
2007,154,Florida,1196,84,Ohio St.,1326,75,0
2008,134,Mt St. Mary's,1291,69,Coppin St.,1164,60,0
2008,136,Duke,1181,71,Belmont,1125,70,0
2008,136,Kansas,1242,85,Portland St.,1340,61,0
2008,136,Kansas St.,1243,80,USC,1425,67,0
2008,136,Marquette,1266,74,Kentucky,1246,66,0
2008,136,Michigan St.,1277,72,Temple,1396,61,0
2008,136,Notre Dame,1323,68,George Mason,1206,50,0
2008,136,Pittsburgh,1338,82,Oral Roberts,1331,63,0
2008,136,Purdue,1345,90,Baylor,1124,79,0
2008,136,Stanford,1390,77,Cornell,1165,53,0
2008,136,Texas A&M,1401,67,BYU,1140,62,0
2008,136,UCLA,1417,70,MS Valley St.,1290,29,0
2008,136,UNLV,1424,71,Kent,1245,58,0
2008,136,Washington St.,1450,71,Winthrop,1457,40,0
2008,136,West Virginia,1452,75,Arizona,1112,65,0
2008,136,Wisconsin,1458,71,CS Fullerton,1168,56,0
2008,136,Xavier,1462,73,Georgia,1208,61,0
